Symbol,Name,Sector,YahooTicker,SnapshotDate,RevisionDate,OldId
LMT,Lockheed Martin,Industrials,LMT,2025-05-31,2025-04-09,1284761024
LOW,Lowe's,Consumer Discretionary,LOW,2025-05-31,2025-04-09,1284761024
MA,Mastercard,Financials,MA,2025-05-31,2025-04-09,1284761024
MCD,McDonald's,Consumer Discretionary,MCD,2025-05-31,2025-04-09,1284761024
MDLZ,Mondelēz International,Consumer Staples,MDLZ,2025-05-31,2025-04-09,1284761024
MDT,Medtronic,Health Care,MDT,2025-05-31,2025-04-09,1284761024
MET,MetLife,Financials,MET,2025-05-31,2025-04-09,1284761024
META,Meta Platforms,Communication Services,META,2025-05-31,2025-04-09,1284761024
MMM,3M,Industrials,MMM,2025-05-31,2025-04-09,1284761024
MO,Altria,Consumer Staples,MO,2025-05-31,2025-04-09,1284761024
MRK,Merck & Co.,Health Care,MRK,2025-05-31,2025-04-09,1284761024
MS,Morgan Stanley,Financials,MS,2025-05-31,2025-04-09,1284761024
MSFT,Microsoft,Information Technology,MSFT,2025-05-31,2025-04-09,1284761024
NEE,NextEra Energy,Utilities,NEE,2025-05-31,2025-04-09,1284761024
NFLX,"Netflix, Inc.",Communication Services,NFLX,2025-05-31,2025-04-09,1284761024
NKE,"Nike, Inc.",Consumer Discretionary,NKE,2025-05-31,2025-04-09,1284761024
NOW,ServiceNow,Information Technology,NOW,2025-05-31,2025-04-09,1284761024
NVDA,Nvidia,Information Technology,NVDA,2025-05-31,2025-04-09,1284761024
ORCL,Oracle Corporation,Information Technology,ORCL,2025-05-31,2025-04-09,1284761024
PEP,PepsiCo,Consumer Staples,PEP,2025-05-31,2025-04-09,1284761024
PFE,Pfizer,Health Care,PFE,2025-05-31,2025-04-09,1284761024
PG,Procter & Gamble,Consumer Staples,PG,2025-05-31,2025-04-09,1284761024
PLTR,Palantir Technologies,Information Technology,PLTR,2025-05-31,2025-04-09,1284761024
PM,Philip Morris International,Consumer Staples,PM,2025-05-31,2025-04-09,1284761024
PYPL,PayPal,Financials,PYPL,2025-05-31,2025-04-09,1284761024
QCOM,Qualcomm,Information Technology,QCOM,2025-05-31,2025-04-09,1284761024
RTX,RTX Corporation,Industrials,RTX,2025-05-31,2025-04-09,1284761024
SBUX,Starbucks,Consumer Discretionary,SBUX,2025-05-31,2025-04-09,1284761024
SCHW,Charles Schwab Corporation,Financials,SCHW,2025-05-31,2025-04-09,1284761024
SO,Southern Company,Utilities,SO,2025-05-31,2025-04-09,1284761024
SPG,Simon Property Group,Real Estate,SPG,2025-05-31,2025-04-09,1284761024
T,AT&T,Communication Services,T,2025-05-31,2025-04-09,1284761024
TGT,Target Corporation,Consumer Discretionary,TGT,2025-05-31,2025-04-09,1284761024
TMO,Thermo Fisher Scientific,Health Care,TMO,2025-05-31,2025-04-09,1284761024
TMUS,T-Mobile US,Communication Services,TMUS,2025-05-31,2025-04-09,1284761024
TSLA,"Tesla, Inc.",Consumer Discretionary,TSLA,2025-05-31,2025-04-09,1284761024
TXN,Texas Instruments,Information Technology,TXN,2025-05-31,2025-04-09,1284761024
UNH,UnitedHealth Group,Health Care,UNH,2025-05-31,2025-04-09,1284761024
UNP,Union Pacific Corporation,Industrials,UNP,2025-05-31,2025-04-09,1284761024
UPS,United Parcel Service,Industrials,UPS,2025-05-31,2025-04-09,1284761024
USB,U.S. Bancorp,Financials,USB,2025-05-31,2025-04-09,1284761024
V,Visa Inc.,Financials,V,2025-05-31,2025-04-09,1284761024
VZ,Verizon,Communication Services,VZ,2025-05-31,2025-04-09,1284761024
WFC,Wells Fargo,Financials,WFC,2025-05-31,2025-04-09,1284761024
WMT,Walmart,Consumer Staples,WMT,2025-05-31,2025-04-09,1284761024
XOM,ExxonMobil,Energy,XOM,2025-05-31,2025-04-09,1284761024
AAPL,Apple Inc.,Information Technology,AAPL,2025-06-30,2025-06-22,1296805043
ABBV,AbbVie,Health Care,ABBV,2025-06-30,2025-06-22,1296805043
ABT,Abbott Laboratories,Health Care,ABT,2025-06-30,2025-06-22,1296805043
ACN,Accenture,Information Technology,ACN,2025-06-30,2025-06-22,1296805043
ADBE,Adobe Inc.,Information Technology,ADBE,2025-06-30,2025-06-22,1296805043
AIG,American International Group,Financials,AIG,2025-06-30,2025-06-22,1296805043
AMD,Advanced Micro Devices,Information Technology,AMD,2025-06-30,2025-06-22,1296805043
AMGN,Amgen,Health Care,AMGN,2025-06-30,2025-06-22,1296805043
AMT,American Tower,Real Estate,AMT,2025-06-30,2025-06-22,1296805043
AMZN,Amazon,Consumer Discretionary,AMZN,2025-06-30,2025-06-22,1296805043
AVGO,Broadcom,Information Technology,AVGO,2025-06-30,2025-06-22,1296805043
AXP,American Express,Financials,AXP,2025-06-30,2025-06-22,1296805043
BA,Boeing,Industrials,BA,2025-06-30,2025-06-22,1296805043
BAC,Bank of America,Financials,BAC,2025-06-30,2025-06-22,1296805043
BK,BNY Mellon,Financials,BK,2025-06-30,2025-06-22,1296805043
BKNG,Booking Holdings,Consumer Discretionary,BKNG,2025-06-30,2025-06-22,1296805043
BLK,BlackRock,Financials,BLK,2025-06-30,2025-06-22,1296805043
BMY,Bristol Myers Squibb,Health Care,BMY,2025-06-30,2025-06-22,1296805043
BRK.B,Berkshire Hathaway (Class B),Financials,BRK-B,2025-06-30,2025-06-22,1296805043
C,Citigroup,Financials,C,2025-06-30,2025-06-22,1296805043
CAT,Caterpillar Inc.,Industrials,CAT,2025-06-30,2025-06-22,1296805043
CHTR,Charter Communications,Communication Services,CHTR,2025-06-30,2025-06-22,1296805043
CL,Colgate-Palmolive,Consumer Staples,CL,2025-06-30,2025-06-22,1296805043
CMCSA,Comcast,Communication Services,CMCSA,2025-06-30,2025-06-22,1296805043
COF,Capital One,Financials,COF,2025-06-30,2025-06-22,1296805043
COP,ConocoPhillips,Energy,COP,2025-06-30,2025-06-22,1296805043
COST,Costco,Consumer Staples,COST,2025-06-30,2025-06-22,1296805043
CRM,Salesforce,Information Technology,CRM,2025-06-30,2025-06-22,1296805043
CSCO,Cisco,Information Technology,CSCO,2025-06-30,2025-06-22,1296805043
CVS,CVS Health,Health Care,CVS,2025-06-30,2025-06-22,1296805043
CVX,Chevron Corporation,Energy,CVX,2025-06-30,2025-06-22,1296805043
DE,Deere & Company,Industrials,DE,2025-06-30,2025-06-22,1296805043
DHR,Danaher Corporation,Health Care,DHR,2025-06-30,2025-06-22,1296805043
DIS,Walt Disney Company (The),Communication Services,DIS,2025-06-30,2025-06-22,1296805043
DUK,Duke Energy,Utilities,DUK,2025-06-30,2025-06-22,1296805043
EMR,Emerson Electric,Industrials,EMR,2025-06-30,2025-06-22,1296805043
FDX,FedEx,Industrials,FDX,2025-06-30,2025-06-22,1296805043
GD,General Dynamics,Industrials,GD,2025-06-30,2025-06-22,1296805043
GE,GE Aerospace,Industrials,GE,2025-06-30,2025-06-22,1296805043
GILD,Gilead Sciences,Health Care,GILD,2025-06-30,2025-06-22,1296805043
GM,General Motors,Consumer Discretionary,GM,2025-06-30,2025-06-22,1296805043
GOOG,Alphabet Inc. (Class C),Communication Services,GOOG,2025-06-30,2025-06-22,1296805043
GOOGL,Alphabet Inc. (Class A),Communication Services,GOOGL,2025-06-30,2025-06-22,1296805043
GS,Goldman Sachs,Financials,GS,2025-06-30,2025-06-22,1296805043
HD,Home Depot,Consumer Discretionary,HD,2025-06-30,2025-06-22,1296805043
HON,Honeywell,Industrials,HON,2025-06-30,2025-06-22,1296805043
IBM,IBM,Information Technology,IBM,2025-06-30,2025-06-22,1296805043
INTC,Intel,Information Technology,INTC,2025-06-30,2025-06-22,1296805043
INTU,Intuit,Information Technology,INTU,2025-06-30,2025-06-22,1296805043
ISRG,Intuitive Surgical,Health Care,ISRG,2025-06-30,2025-06-22,1296805043
JNJ,Johnson & Johnson,Health Care,JNJ,2025-06-30,2025-06-22,1296805043
JPM,JPMorgan Chase,Financials,JPM,2025-06-30,2025-06-22,1296805043
KO,Coca-Cola Company (The),Consumer Staples,KO,2025-06-30,2025-06-22,1296805043
LIN,Linde plc,Materials,LIN,2025-06-30,2025-06-22,1296805043
LLY,Eli Lilly and Company,Health Care,LLY,2025-06-30,2025-06-22,1296805043
LMT,Lockheed Martin,Industrials,LMT,2025-06-30,2025-06-22,1296805043
LOW,Lowe's,Consumer Discretionary,LOW,2025-06-30,2025-06-22,1296805043
MA,Mastercard,Financials,MA,2025-06-30,2025-06-22,1296805043
MCD,McDonald's,Consumer Discretionary,MCD,2025-06-30,2025-06-22,1296805043
MDLZ,Mondelēz International,Consumer Staples,MDLZ,2025-06-30,2025-06-22,1296805043
MDT,Medtronic,Health Care,MDT,2025-06-30,2025-06-22,1296805043
MET,MetLife,Financials,MET,2025-06-30,2025-06-22,1296805043
META,Meta Platforms,Communication Services,META,2025-06-30,2025-06-22,1296805043
MMM,3M,Industrials,MMM,2025-06-30,2025-06-22,1296805043
MO,Altria,Consumer Staples,MO,2025-06-30,2025-06-22,1296805043
MRK,Merck & Co.,Health Care,MRK,2025-06-30,2025-06-22,1296805043
MS,Morgan Stanley,Financials,MS,2025-06-30,2025-06-22,1296805043
MSFT,Microsoft,Information Technology,MSFT,2025-06-30,2025-06-22,1296805043
NEE,NextEra Energy,Utilities,NEE,2025-06-30,2025-06-22,1296805043
NFLX,"Netflix, Inc.",Communication Services,NFLX,2025-06-30,2025-06-22,1296805043
NKE,"Nike, Inc.",Consumer Discretionary,NKE,2025-06-30,2025-06-22,1296805043
NOW,ServiceNow,Information Technology,NOW,2025-06-30,2025-06-22,1296805043
NVDA,Nvidia,Information Technology,NVDA,2025-06-30,2025-06-22,1296805043
ORCL,Oracle Corporation,Information Technology,ORCL,2025-06-30,2025-06-22,1296805043
PEP,PepsiCo,Consumer Staples,PEP,2025-06-30,2025-06-22,1296805043
PFE,Pfizer,Health Care,PFE,2025-06-30,2025-06-22,1296805043
PG,Procter & Gamble,Consumer Staples,PG,2025-06-30,2025-06-22,1296805043
PLTR,Palantir Technologies,Information Technology,PLTR,2025-06-30,2025-06-22,1296805043
PM,Philip Morris International,Consumer Staples,PM,2025-06-30,2025-06-22,1296805043
PYPL,PayPal,Financials,PYPL,2025-06-30,2025-06-22,1296805043
QCOM,Qualcomm,Information Technology,QCOM,2025-06-30,2025-06-22,1296805043
RTX,RTX Corporation,Industrials,RTX,2025-06-30,2025-06-22,1296805043
SBUX,Starbucks,Consumer Discretionary,SBUX,2025-06-30,2025-06-22,1296805043
SCHW,Charles Schwab Corporation,Financials,SCHW,2025-06-30,2025-06-22,1296805043
SO,Southern Company,Utilities,SO,2025-06-30,2025-06-22,1296805043
SPG,Simon Property Group,Real Estate,SPG,2025-06-30,2025-06-22,1296805043
T,AT&T,Communication Services,T,2025-06-30,2025-06-22,1296805043
TGT,Target Corporation,Consumer Discretionary,TGT,2025-06-30,2025-06-22,1296805043
TMO,Thermo Fisher Scientific,Health Care,TMO,2025-06-30,2025-06-22,1296805043
TMUS,T-Mobile US,Communication Services,TMUS,2025-06-30,2025-06-22,1296805043
TSLA,"Tesla, Inc.",Consumer Discretionary,TSLA,2025-06-30,2025-06-22,1296805043
TXN,Texas Instruments,Information Technology,TXN,2025-06-30,2025-06-22,1296805043
UNH,UnitedHealth Group,Health Care,UNH,2025-06-30,2025-06-22,1296805043
UNP,Union Pacific Corporation,Industrials,UNP,2025-06-30,2025-06-22,1296805043
UPS,United Parcel Service,Industrials,UPS,2025-06-30,2025-06-22,1296805043
USB,U.S. Bancorp,Financials,USB,2025-06-30,2025-06-22,1296805043
V,Visa Inc.,Financials,V,2025-06-30,2025-06-22,1296805043
VZ,Verizon,Communication Services,VZ,2025-06-30,2025-06-22,1296805043
WFC,Wells Fargo,Financials,WFC,2025-06-30,2025-06-22,1296805043
WMT,Walmart,Consumer Staples,WMT,2025-06-30,2025-06-22,1296805043
XOM,ExxonMobil,Energy,XOM,2025-06-30,2025-06-22,1296805043
AAPL,Apple Inc.,Information Technology,AAPL,2025-07-31,2025-06-22,1296805043
ABBV,AbbVie,Health Care,ABBV,2025-07-31,2025-06-22,1296805043
ABT,Abbott Laboratories,Health Care,ABT,2025-07-31,2025-06-22,1296805043
ACN,Accenture,Information Technology,ACN,2025-07-31,2025-06-22,1296805043
ADBE,Adobe Inc.,Information Technology,ADBE,2025-07-31,2025-06-22,1296805043
AIG,American International Group,Financials,AIG,2025-07-31,2025-06-22,1296805043
AMD,Advanced Micro Devices,Information Technology,AMD,2025-07-31,2025-06-22,1296805043
AMGN,Amgen,Health Care,AMGN,2025-07-31,2025-06-22,1296805043
AMT,American Tower,Real Estate,AMT,2025-07-31,2025-06-22,1296805043
AMZN,Amazon,Consumer Discretionary,AMZN,2025-07-31,2025-06-22,1296805043
AVGO,Broadcom,Information Technology,AVGO,2025-07-31,2025-06-22,1296805043
AXP,American Express,Financials,AXP,2025-07-31,2025-06-22,1296805043
BA,Boeing,Industrials,BA,2025-07-31,2025-06-22,1296805043
BAC,Bank of America,Financials,BAC,2025-07-31,2025-06-22,1296805043
BK,BNY Mellon,Financials,BK,2025-07-31,2025-06-22,1296805043
BKNG,Booking Holdings,Consumer Discretionary,BKNG,2025-07-31,2025-06-22,1296805043
BLK,BlackRock,Financials,BLK,2025-07-31,2025-06-22,1296805043
BMY,Bristol Myers Squibb,Health Care,BMY,2025-07-31,2025-06-22,1296805043
BRK.B,Berkshire Hathaway (Class B),Financials,BRK-B,2025-07-31,2025-06-22,1296805043
C,Citigroup,Financials,C,2025-07-31,2025-06-22,1296805043
CAT,Caterpillar Inc.,Industrials,CAT,2025-07-31,2025-06-22,1296805043
CHTR,Charter Communications,Communication Services,CHTR,2025-07-31,2025-06-22,1296805043
CL,Colgate-Palmolive,Consumer Staples,CL,2025-07-31,2025-06-22,1296805043
CMCSA,Comcast,Communication Services,CMCSA,2025-07-31,2025-06-22,1296805043
COF,Capital One,Financials,COF,2025-07-31,2025-06-22,1296805043
COP,ConocoPhillips,Energy,COP,2025-07-31,2025-06-22,1296805043
COST,Costco,Consumer Staples,COST,2025-07-31,2025-06-22,1296805043
CRM,Salesforce,Information Technology,CRM,2025-07-31,2025-06-22,1296805043
CSCO,Cisco,Information Technology,CSCO,2025-07-31,2025-06-22,1296805043
CVS,CVS Health,Health Care,CVS,2025-07-31,2025-06-22,1296805043
CVX,Chevron Corporation,Energy,CVX,2025-07-31,2025-06-22,1296805043
DE,Deere & Company,Industrials,DE,2025-07-31,2025-06-22,1296805043
DHR,Danaher Corporation,Health Care,DHR,2025-07-31,2025-06-22,1296805043
DIS,Walt Disney Company (The),Communication Services,DIS,2025-07-31,2025-06-22,1296805043
DUK,Duke Energy,Utilities,DUK,2025-07-31,2025-06-22,1296805043
EMR,Emerson Electric,Industrials,EMR,2025-07-31,2025-06-22,1296805043
FDX,FedEx,Industrials,FDX,2025-07-31,2025-06-22,1296805043
GD,General Dynamics,Industrials,GD,2025-07-31,2025-06-22,1296805043
GE,GE Aerospace,Industrials,GE,2025-07-31,2025-06-22,1296805043
GILD,Gilead Sciences,Health Care,GILD,2025-07-31,2025-06-22,1296805043
GM,General Motors,Consumer Discretionary,GM,2025-07-31,2025-06-22,1296805043
GOOG,Alphabet Inc. (Class C),Communication Services,GOOG,2025-07-31,2025-06-22,1296805043
GOOGL,Alphabet Inc. (Class A),Communication Services,GOOGL,2025-07-31,2025-06-22,1296805043
GS,Goldman Sachs,Financials,GS,2025-07-31,2025-06-22,1296805043
HD,Home Depot,Consumer Discretionary,HD,2025-07-31,2025-06-22,1296805043
HON,Honeywell,Industrials,HON,2025-07-31,2025-06-22,1296805043
IBM,IBM,Information Technology,IBM,2025-07-31,2025-06-22,1296805043
INTC,Intel,Information Technology,INTC,2025-07-31,2025-06-22,1296805043
INTU,Intuit,Information Technology,INTU,2025-07-31,2025-06-22,1296805043
ISRG,Intuitive Surgical,Health Care,ISRG,2025-07-31,2025-06-22,1296805043
JNJ,Johnson & Johnson,Health Care,JNJ,2025-07-31,2025-06-22,1296805043
JPM,JPMorgan Chase,Financials,JPM,2025-07-31,2025-06-22,1296805043
KO,Coca-Cola Company (The),Consumer Staples,KO,2025-07-31,2025-06-22,1296805043
LIN,Linde plc,Materials,LIN,2025-07-31,2025-06-22,1296805043
LLY,Eli Lilly and Company,Health Care,LLY,2025-07-31,2025-06-22,1296805043
LMT,Lockheed Martin,Industrials,LMT,2025-07-31,2025-06-22,1296805043
LOW,Lowe's,Consumer Discretionary,LOW,2025-07-31,2025-06-22,1296805043
MA,Mastercard,Financials,MA,2025-07-31,2025-06-22,1296805043
MCD,McDonald's,Consumer Discretionary,MCD,2025-07-31,2025-06-22,1296805043
MDLZ,Mondelēz International,Consumer Staples,MDLZ,2025-07-31,2025-06-22,1296805043
MDT,Medtronic,Health Care,MDT,2025-07-31,2025-06-22,1296805043
MET,MetLife,Financials,MET,2025-07-31,2025-06-22,1296805043
META,Meta Platforms,Communication Services,META,2025-07-31,2025-06-22,1296805043
MMM,3M,Industrials,MMM,2025-07-31,2025-06-22,1296805043
MO,Altria,Consumer Staples,MO,2025-07-31,2025-06-22,1296805043
MRK,Merck & Co.,Health Care,MRK,2025-07-31,2025-06-22,1296805043
MS,Morgan Stanley,Financials,MS,2025-07-31,2025-06-22,1296805043
MSFT,Microsoft,Information Technology,MSFT,2025-07-31,2025-06-22,1296805043
NEE,NextEra Energy,Utilities,NEE,2025-07-31,2025-06-22,1296805043
NFLX,"Netflix, Inc.",Communication Services,NFLX,2025-07-31,2025-06-22,1296805043
NKE,"Nike, Inc.",Consumer Discretionary,NKE,2025-07-31,2025-06-22,1296805043
NOW,ServiceNow,Information Technology,NOW,2025-07-31,2025-06-22,1296805043
NVDA,Nvidia,Information Technology,NVDA,2025-07-31,2025-06-22,1296805043
ORCL,Oracle Corporation,Information Technology,ORCL,2025-07-31,2025-06-22,1296805043
PEP,PepsiCo,Consumer Staples,PEP,2025-07-31,2025-06-22,1296805043
PFE,Pfizer,Health Care,PFE,2025-07-31,2025-06-22,1296805043
PG,Procter & Gamble,Consumer Staples,PG,2025-07-31,2025-06-22,1296805043
PLTR,Palantir Technologies,Information Technology,PLTR,2025-07-31,2025-06-22,1296805043
PM,Philip Morris International,Consumer Staples,PM,2025-07-31,2025-06-22,1296805043
PYPL,PayPal,Financials,PYPL,2025-07-31,2025-06-22,1296805043
QCOM,Qualcomm,Information Technology,QCOM,2025-07-31,2025-06-22,1296805043
RTX,RTX Corporation,Industrials,RTX,2025-07-31,2025-06-22,1296805043
SBUX,Starbucks,Consumer Discretionary,SBUX,2025-07-31,2025-06-22,1296805043
SCHW,Charles Schwab Corporation,Financials,SCHW,2025-07-31,2025-06-22,1296805043
SO,Southern Company,Utilities,SO,2025-07-31,2025-06-22,1296805043
SPG,Simon Property Group,Real Estate,SPG,2025-07-31,2025-06-22,1296805043
T,AT&T,Communication Services,T,2025-07-31,2025-06-22,1296805043
TGT,Target Corporation,Consumer Discretionary,TGT,2025-07-31,2025-06-22,1296805043
TMO,Thermo Fisher Scientific,Health Care,TMO,2025-07-31,2025-06-22,1296805043
TMUS,T-Mobile US,Communication Services,TMUS,2025-07-31,2025-06-22,1296805043
TSLA,"Tesla, Inc.",Consumer Discretionary,TSLA,2025-07-31,2025-06-22,1296805043
TXN,Texas Instruments,Information Technology,TXN,2025-07-31,2025-06-22,1296805043
UNH,UnitedHealth Group,Health Care,UNH,2025-07-31,2025-06-22,1296805043
UNP,Union Pacific Corporation,Industrials,UNP,2025-07-31,2025-06-22,1296805043
UPS,United Parcel Service,Industrials,UPS,2025-07-31,2025-06-22,1296805043
USB,U.S. Bancorp,Financials,USB,2025-07-31,2025-06-22,1296805043
V,Visa Inc.,Financials,V,2025-07-31,2025-06-22,1296805043
VZ,Verizon,Communication Services,VZ,2025-07-31,2025-06-22,1296805043
WFC,Wells Fargo,Financials,WFC,2025-07-31,2025-06-22,1296805043
WMT,Walmart,Consumer Staples,WMT,2025-07-31,2025-06-22,1296805043
XOM,ExxonMobil,Energy,XOM,2025-07-31,2025-06-22,1296805043
AAPL,Apple Inc.,Information Technology,AAPL,2025-08-31,2025-06-22,1296805043
ABBV,AbbVie,Health Care,ABBV,2025-08-31,2025-06-22,1296805043
ABT,Abbott Laboratories,Health Care,ABT,2025-08-31,2025-06-22,1296805043
ACN,Accenture,Information Technology,ACN,2025-08-31,2025-06-22,1296805043
ADBE,Adobe Inc.,Information Technology,ADBE,2025-08-31,2025-06-22,1296805043
AIG,American International Group,Financials,AIG,2025-08-31,2025-06-22,1296805043
AMD,Advanced Micro Devices,Information Technology,AMD,2025-08-31,2025-06-22,1296805043
AMGN,Amgen,Health Care,AMGN,2025-08-31,2025-06-22,1296805043
AMT,American Tower,Real Estate,AMT,2025-08-31,2025-06-22,1296805043
AMZN,Amazon,Consumer Discretionary,AMZN,2025-08-31,2025-06-22,1296805043
AVGO,Broadcom,Information Technology,AVGO,2025-08-31,2025-06-22,1296805043
AXP,American Express,Financials,AXP,2025-08-31,2025-06-22,1296805043
BA,Boeing,Industrials,BA,2025-08-31,2025-06-22,1296805043
BAC,Bank of America,Financials,BAC,2025-08-31,2025-06-22,1296805043
BK,BNY Mellon,Financials,BK,2025-08-31,2025-06-22,1296805043
BKNG,Booking Holdings,Consumer Discretionary,BKNG,2025-08-31,2025-06-22,1296805043
BLK,BlackRock,Financials,BLK,2025-08-31,2025-06-22,1296805043
BMY,Bristol Myers Squibb,Health Care,BMY,2025-08-31,2025-06-22,1296805043
BRK.B,Berkshire Hathaway (Class B),Financials,BRK-B,2025-08-31,2025-06-22,1296805043
C,Citigroup,Financials,C,2025-08-31,2025-06-22,1296805043
CAT,Caterpillar Inc.,Industrials,CAT,2025-08-31,2025-06-22,1296805043
CHTR,Charter Communications,Communication Services,CHTR,2025-08-31,2025-06-22,1296805043
CL,Colgate-Palmolive,Consumer Staples,CL,2025-08-31,2025-06-22,1296805043
CMCSA,Comcast,Communication Services,CMCSA,2025-08-31,2025-06-22,1296805043
COF,Capital One,Financials,COF,2025-08-31,2025-06-22,1296805043
COP,ConocoPhillips,Energy,COP,2025-08-31,2025-06-22,1296805043
COST,Costco,Consumer Staples,COST,2025-08-31,2025-06-22,1296805043
CRM,Salesforce,Information Technology,CRM,2025-08-31,2025-06-22,1296805043
CSCO,Cisco,Information Technology,CSCO,2025-08-31,2025-06-22,1296805043
CVS,CVS Health,Health Care,CVS,2025-08-31,2025-06-22,1296805043
CVX,Chevron Corporation,Energy,CVX,2025-08-31,2025-06-22,1296805043
DE,Deere & Company,Industrials,DE,2025-08-31,2025-06-22,1296805043
DHR,Danaher Corporation,Health Care,DHR,2025-08-31,2025-06-22,1296805043
DIS,Walt Disney Company (The),Communication Services,DIS,2025-08-31,2025-06-22,1296805043
DUK,Duke Energy,Utilities,DUK,2025-08-31,2025-06-22,1296805043
EMR,Emerson Electric,Industrials,EMR,2025-08-31,2025-06-22,1296805043
FDX,FedEx,Industrials,FDX,2025-08-31,2025-06-22,1296805043
